2022-03-28 15:17:41,269 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test2',), {}. 
2022-03-28 15:17:41,270 - DEBUG - client               Была вызвана функция create_message c параметрами (<__main__.Client object at 0x000001DAFCF2C940>,), {}. 
2022-03-28 15:19:30,947 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test',), {}. 
2022-03-28 15:19:32,838 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test2',), {}. 
2022-03-28 15:19:32,838 - DEBUG - client               Была вызвана функция create_message c параметрами (<__main__.Client object at 0x00000266CBBAC940>,), {}. 
2022-03-28 15:21:30,438 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test',), {}. 
2022-03-28 15:22:07,280 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test2',), {}. 
2022-03-28 15:22:07,280 - DEBUG - client               Была вызвана функция create_message c параметрами (<__main__.Client object at 0x000002CDD898C940>,), {}. 
2022-03-28 15:24:08,280 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test',), {}. 
2022-03-28 15:24:25,883 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test1',), {}. 
2022-03-28 15:24:25,883 - DEBUG - client               Была вызвана функция create_message c параметрами (<__main__.Client object at 0x00000263D5F8C940>,), {}. 
2022-03-28 15:26:24,574 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test',), {}. 
2022-03-28 15:26:33,742 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test1',), {}. 
2022-03-28 15:26:33,742 - DEBUG - client               Была вызвана функция create_message c параметрами (<__main__.Client object at 0x0000020851E1C940>,), {}. 
2022-03-28 15:39:50,500 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test',), {}. 
2022-03-28 15:39:58,218 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test1',), {}. 
2022-03-28 15:39:58,218 - DEBUG - client               Была вызвана функция create_message c параметрами (<__main__.Client object at 0x000001F84AE7C940>,), {}. 
2022-03-28 15:40:30,876 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test',), {}. 
2022-03-28 15:40:52,121 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test1',), {}. 
2022-03-28 15:40:52,122 - DEBUG - client               Была вызвана функция create_message c параметрами (<__main__.Client object at 0x0000023E35A0C940>,), {}. 
2022-03-28 15:42:01,184 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test',), {}. 
2022-03-28 15:42:02,785 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test1',), {}. 
2022-03-28 15:42:02,785 - DEBUG - client               Была вызвана функция create_message c параметрами (<__main__.Client object at 0x00000197D138C940>,), {}. 
2022-03-28 15:42:36,307 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test',), {}. 
2022-03-28 15:42:44,484 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test1',), {}. 
2022-03-28 15:42:44,484 - DEBUG - client               Была вызвана функция create_message c параметрами (<__main__.Client object at 0x000002669F80C940>,), {}. 
2022-03-28 15:44:30,886 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test2',), {}. 
2022-03-28 15:44:30,887 - DEBUG - client               Была вызвана функция create_message c параметрами (<__main__.Client object at 0x0000016ECABDC940>,), {}. 
2022-03-28 15:45:46,761 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test',), {}. 
2022-03-28 15:45:53,678 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test2',), {}. 
2022-03-28 15:45:53,678 - DEBUG - client               Была вызвана функция create_message c параметрами (<__main__.Client object at 0x0000010F9B0AC940>,), {}. 
2022-03-28 15:51:48,457 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test',), {}. 
2022-03-28 15:52:00,634 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test2',), {}. 
2022-03-28 15:52:00,634 - DEBUG - client               Была вызвана функция create_message c параметрами (<__main__.Client object at 0x000002257D3DC940>,), {}. 
2022-03-28 15:53:52,539 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test',), {}. 
2022-03-28 15:54:25,321 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test2',), {}. 
2022-03-28 15:54:25,321 - DEBUG - client               Была вызвана функция create_message c параметрами (<__main__.Client object at 0x000001924811C940>,), {}. 
2022-03-28 15:57:43,452 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test',), {}. 
2022-03-28 15:57:56,287 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test2',), {}. 
2022-03-28 15:57:56,287 - DEBUG - client               Была вызвана функция create_message c параметрами (<__main__.Client object at 0x0000020508C2C940>,), {}. 
2022-03-28 15:59:49,996 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test',), {}. 
2022-03-28 15:59:53,346 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test2',), {}. 
2022-03-28 15:59:53,346 - DEBUG - client               Была вызвана функция create_message c параметрами (<__main__.Client object at 0x0000020B65F9C940>,), {}. 
2022-03-28 16:02:28,372 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test',), {}. 
2022-03-28 16:02:37,744 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test2',), {}. 
2022-03-28 16:02:37,744 - DEBUG - client               Была вызвана функция create_message c параметрами (<__main__.Client object at 0x000001C95541C940>,), {}. 
